7.5	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.5	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.5	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.5	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.5	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.5	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.5	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.5	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.5	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.5	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.5	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.5	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5.0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5.5	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-6.0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-6.5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-7.0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-7.5	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-8.0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-8.5	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-9.0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-9.5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-10.0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-10.5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-11.0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-11.5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-12.0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-12.5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-13.0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-13.5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-14.0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-14.5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-15.0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-15.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-16.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Raw Counts
Ycm	ROW	
16.0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25882	0	21365	0	31127	0	29606	0	28972	0	32618	0	22042	0	32793	0	39270	0	38271	0	24909	0	26399	0	28380	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.5	64	0	0	0	0	0	0	0	0	0	0	0	0	0	29174	0	35428	0	29528	0	23992	0	32658	0	33082	0	31393	0	24099	0	36499	0	30608	0	30547	0	36549	0	23617	0	22719	0	0	0	0	0	0	0	0	0	0	0	0	0
15.0	63	0	0	0	0	0	0	0	0	0	0	0	0	29741	0	32302	0	26255	0	26290	0	24869	0	34665	0	32025	0	30782	0	34148	0	35623	0	29578	0	33362	0	22816	0	26916	0	26854	0	0	0	0	0	0	0	0	0	0	0	0
14.5	62	0	0	0	0	0	0	0	0	0	0	0	20366	0	27782	0	28514	0	21602	0	31486	0	32164	0	30301	0	26060	0	25702	0	21258	0	34523	0	27451	0	32116	0	20513	0	31255	0	28375	0	0	0	0	0	0	0	0	0	0	0
14.0	61	0	0	0	0	0	0	0	0	0	0	32333	0	34441	0	31430	0	30571	0	29262	0	28850	0	30268	0	25561	0	22371	0	21996	0	22372	0	28719	0	37154	0	41325	0	29367	0	26812	0	33427	0	0	0	0	0	0	0	0	0	0
13.5	60	0	0	0	0	0	0	0	0	0	29826	0	25989	0	26097	0	34193	0	27819	0	27431	0	27849	0	29413	0	21360	0	31008	0	29247	0	36235	0	38263	0	38909	0	26679	0	34990	0	34000	0	26375	0	0	0	0	0	0	0	0	0
13.0	59	0	0	0	0	0	0	0	0	31363	0	32557	0	36820	0	35275	0	35445	0	30605	0	31844	0	35124	0	34167	0	23608	0	35879	0	25990	0	23537	0	29412	0	36896	0	27844	0	31982	0	31142	0	32371	0	0	0	0	0	0	0	0
12.5	58	0	0	0	0	0	0	0	32001	0	29912	0	27682	0	37942	0	30022	0	33866	0	33454	0	28436	0	31574	0	30193	0	33062	0	24849	0	27986	0	37258	0	37267	0	31313	0	41661	0	31286	0	32632	0	31386	0	0	0	0	0	0	0
12.0	57	0	0	0	0	0	0	36033	0	31174	0	34919	0	34892	0	37869	0	43515	0	40249	0	32319	0	29230	0	30253	0	41878	0	35147	0	40956	0	44954	0	32555	0	30871	0	35748	0	31538	0	27507	0	27020	0	28250	0	0	0	0	0	0
11.5	56	0	0	0	0	0	37475	0	29543	0	27970	0	32080	0	41562	0	48838	0	34755	0	50663	0	38101	0	32497	0	29128	0	38921	0	37834	0	37857	0	28877	0	38522	0	38207	0	39932	0	40613	0	41543	0	26229	0	24406	0	0	0	0	0
11.0	55	0	0	0	0	22327	0	38349	0	50244	0	44877	0	42519	0	45626	0	45199	0	39582	0	39807	0	45637	0	36255	0	33611	0	42524	0	41786	0	49337	0	45381	0	41391	0	41983	0	42237	0	44979	0	34203	0	40574	0	36814	0	0	0	0
10.5	54	0	0	0	28273	0	34805	0	58746	0	83323	0	81437	0	76306	0	77127	0	102027	0	76597	0	68999	0	91922	0	63628	0	87926	0	66896	0	75537	0	87804	0	73158	0	71855	0	55632	0	59610	0	47468	0	59294	0	32644	0	31976	0	0	0
10.0	53	0	0	23012	0	50165	0	79093	0	251976	0	219931	0	250200	0	192426	0	208198	0	167662	0	213327	0	202311	0	210241	0	194529	0	224350	0	209940	0	172849	0	189097	0	200039	0	163412	0	150401	0	176919	0	198286	0	64761	0	34743	0	26706	0	0
9.5	52	0	28979	0	31350	0	50938	0	218628	0	206792	0	295346	0	243827	0	269668	0	245261	0	270215	0	232336	0	213072	0	250249	0	310580	0	283024	0	237285	0	248306	0	245640	0	228383	0	200278	0	233311	0	234831	0	192790	0	48536	0	34082	0	28323	0
9.0	51	34051	0	36063	0	39016	0	223148	0	255552	0	232625	0	210257	0	208670	0	240775	0	210695	0	281900	0	272745	0	237535	0	224158	0	275809	0	221967	0	179739	0	226429	0	227639	0	209740	0	188083	0	247243	0	221198	0	141737	0	44220	0	27066	0	27431
8.5	50	0	28681	0	35429	0	65327	0	250465	0	275103	0	274324	0	228194	0	217781	0	311086	0	247713	0	255656	0	203426	0	275557	0	247548	0	352427	0	245126	0	269573	0	281071	0	258285	0	200363	0	185273	0	248614	0	204138	0	72997	0	34206	0	33942	0
8.0	49	31512	0	31203	0	45730	0	161763	0	280888	0	235417	0	253912	0	281947	0	189419	0	174474	0	315145	0	221695	0	229218	0	293098	0	271863	0	253568	0	180929	0	205081	0	219037	0	191661	0	214276	0	266345	0	163182	0	236057	0	48458	0	34183	0	32870
7.5	48	0	31862	0	31017	0	69475	0	231088	0	222046	0	275819	0	221568	0	276786	0	343209	0	216711	0	261940	0	278599	0	236051	0	224060	0	306243	0	243653	0	247834	0	266197	0	242444	0	286830	0	221527	0	231564	0	204650	0	80657	0	36722	0	28330	0
7.0	47	29622	0	44543	0	32942	0	223574	0	270348	0	263663	0	207211	0	175242	0	253859	0	238198	0	220865	0	270767	0	221815	0	293649	0	255478	0	247716	0	233414	0	274307	0	271863	0	245665	0	231643	0	202585	0	264919	0	177482	0	46893	0	32592	0	28033
6.5	46	0	38874	0	51550	0	61851	0	271369	0	228020	0	268259	0	257940	0	207528	0	304667	0	204304	0	253555	0	247422	0	219811	0	210686	0	305063	0	311320	0	265391	0	302419	0	214322	0	180638	0	292921	0	217810	0	238852	0	86645	0	32467	0	31456	0
6.0	45	44466	0	40500	0	41204	0	264684	0	346819	0	316150	0	229275	0	290485	0	245721	0	268824	0	260267	0	230961	0	300913	0	237127	0	231332	0	276778	0	206254	0	204906	0	194042	0	243013	0	223325	0	213411	0	221489	0	173472	0	39164	0	49589	0	31386
5.5	44	0	24098	0	30624	0	62153	0	289372	0	307534	0	256557	0	262333	0	300071	0	347086	0	196242	0	270067	0	262767	0	218692	0	252037	0	246588	0	290236	0	289470	0	214037	0	237240	0	230508	0	239203	0	193760	0	230954	0	74236	0	33022	0	43140	0
5.0	43	46186	0	35286	0	38070	0	182856	0	262348	0	247625	0	195868	0	223265	0	196034	0	273841	0	214761	0	259222	0	252602	0	281751	0	225727	0	286486	0	208916	0	202815	0	212495	0	230774	0	224575	0	198625	0	165535	0	177672	0	43126	0	45228	0	34711
4.5	42	0	31299	0	47290	0	78504	0	269355	0	206718	0	257673	0	275747	0	297818	0	241294	0	223090	0	186096	0	245144	0	228954	0	266581	0	225361	0	203323	0	306294	0	248569	0	268886	0	234886	0	244198	0	277520	0	243494	0	78056	0	39112	0	39205	0
4.0	41	30492	0	26883	0	44555	0	221556	0	289640	0	303955	0	253483	0	255432	0	220699	0	254423	0	246635	0	207268	0	235573	0	258888	0	239846	0	246732	0	243809	0	282340	0	217686	0	264860	0	226786	0	244640	0	221408	0	217301	0	38546	0	40464	0	23586
3.5	40	0	24555	0	45503	0	73114	0	278254	0	292649	0	241605	0	268082	0	321916	0	237607	0	219105	0	214953	0	321403	0	204147	0	343684	0	242355	0	298573	0	253327	0	253587	0	192073	0	216537	0	227693	0	210869	0	227646	0	75705	0	44619	0	24907	0
3.0	39	46681	0	35002	0	41454	0	193882	0	281459	0	306955	0	275559	0	219874	0	255395	0	208194	0	225645	0	199698	0	276619	0	270029	0	219542	0	231543	0	257149	0	211800	0	260752	0	267011	0	257478	0	241222	0	190804	0	166434	0	44940	0	33489	0	24853
2.5	38	0	39619	0	38800	0	67396	0	254375	0	287865	0	227837	0	303673	0	321028	0	268281	0	193861	0	237888	0	284228	0	229381	0	254684	0	245486	0	236084	0	275498	0	233304	0	248095	0	272136	0	214938	0	221152	0	258130	0	72605	0	36000	0	35538	0
2.0	37	28002	0	44649	0	45426	0	164422	0	271212	0	268955	0	239692	0	240278	0	210225	0	222108	0	199250	0	263905	0	281055	0	264106	0	262001	0	274584	0	259196	0	189281	0	257783	0	215216	0	224022	0	222387	0	268271	0	186482	0	47801	0	35259	0	32366
1.5	36	0	32299	0	33682	0	72034	0	266045	0	233668	0	273370	0	243566	0	271479	0	229970	0	229733	0	230289	0	262669	0	230624	0	228366	0	230249	0	295214	0	252860	0	232850	0	247764	0	209550	0	244420	0	255008	0	232945	0	65711	0	32407	0	29473	0
1.0	35	26213	0	46205	0	46695	0	166547	0	301100	0	237094	0	223061	0	217894	0	232528	0	204466	0	268506	0	267507	0	221677	0	232957	0	217811	0	272704	0	290530	0	240361	0	227242	0	218438	0	238442	0	262454	0	242933	0	173703	0	50215	0	33350	0	38980
0.5	34	0	26352	0	35592	0	75514	0	255367	0	246771	0	266968	0	259270	0	227727	0	281821	0	222636	0	213370	0	284046	0	248507	0	231649	0	227674	0	325978	0	243171	0	233933	0	207722	0	257221	0	250802	0	232729	0	273650	0	77887	0	28954	0	26331	0
0.0	33	33523	0	33200	0	44657	0	172152	0	291056	0	226520	0	229478	0	264077	0	206147	0	206008	0	227225	0	253099	0	187368	0	252295	0	297132	0	243122	0	222459	0	236448	0	198576	0	216835	0	217257	0	158065	0	227626	0	237113	0	43956	0	33289	0	30034
-0.5	32	0	30799	0	25307	0	61620	0	230809	0	291585	0	271108	0	255210	0	296430	0	289085	0	243845	0	269317	0	273191	0	280908	0	270840	0	244487	0	213829	0	255157	0	347356	0	309997	0	303519	0	264733	0	279566	0	219483	0	63733	0	32576	0	28144	0
-1.0	31	30972	0	27662	0	70726	0	164539	0	222531	0	243205	0	205553	0	196749	0	229403	0	208225	0	256230	0	243025	0	232592	0	284282	0	231406	0	231970	0	250003	0	256115	0	282551	0	233163	0	276086	0	249416	0	236064	0	186688	0	40590	0	35867	0	35446
-1.5	30	0	42034	0	32808	0	69847	0	225698	0	260297	0	263775	0	244512	0	224231	0	218281	0	190547	0	213400	0	228165	0	244373	0	244427	0	316303	0	292112	0	311610	0	232365	0	298904	0	266231	0	302284	0	191845	0	189754	0	63563	0	40598	0	34485	0
-2.0	29	36400	0	32290	0	31164	0	204719	0	252558	0	223075	0	217191	0	232941	0	225332	0	236343	0	264709	0	229230	0	231299	0	263250	0	205852	0	277775	0	240496	0	178474	0	219164	0	228050	0	211944	0	223841	0	226292	0	167724	0	47968	0	30716	0	29951
-2.5	28	0	28614	0	31679	0	62852	0	252069	0	258238	0	311207	0	273732	0	258432	0	267610	0	253573	0	171214	0	266858	0	237535	0	268181	0	261181	0	228952	0	227365	0	303399	0	282591	0	285493	0	261844	0	278917	0	232494	0	56797	0	35655	0	31253	0
-3.0	27	39721	0	41373	0	53076	0	175429	0	253322	0	253797	0	232991	0	253282	0	246820	0	217948	0	228921	0	240956	0	242270	0	219821	0	225600	0	253716	0	227082	0	230197	0	243325	0	220072	0	244280	0	223404	0	225943	0	181174	0	42436	0	37489	0	29082
-3.5	26	0	30054	0	44295	0	52734	0	316792	0	289966	0	188340	0	239216	0	260481	0	228448	0	279147	0	196711	0	263998	0	281331	0	305464	0	266206	0	270217	0	290052	0	277398	0	264340	0	350434	0	259268	0	242769	0	287577	0	68201	0	47312	0	33649	0
-4.0	25	32963	0	31305	0	49133	0	181762	0	318718	0	287524	0	249064	0	267162	0	255806	0	273613	0	210055	0	262521	0	228865	0	240715	0	255800	0	204313	0	242327	0	247413	0	281395	0	246753	0	207735	0	246355	0	205052	0	207524	0	36705	0	40142	0	33067
-4.5	24	0	37225	0	32114	0	67349	0	258982	0	208747	0	248765	0	302008	0	289380	0	257165	0	251290	0	258201	0	219359	0	208816	0	270299	0	263795	0	270661	0	244041	0	312449	0	247584	0	266930	0	274160	0	218930	0	222456	0	76999	0	38867	0	29207	0
-5.0	23	25620	0	36657	0	41567	0	202127	0	283046	0	228590	0	241226	0	275237	0	239577	0	277413	0	190588	0	233373	0	263888	0	262309	0	200016	0	271030	0	226460	0	235572	0	209174	0	273972	0	234536	0	238608	0	180823	0	198147	0	56097	0	28667	0	30221
-5.5	22	0	29328	0	33039	0	85733	0	318555	0	292600	0	235557	0	225691	0	272527	0	244713	0	293228	0	250959	0	290970	0	256212	0	215696	0	215399	0	239677	0	320357	0	273276	0	263283	0	270485	0	249819	0	268778	0	281771	0	76708	0	35907	0	41047	0
-6.0	21	23497	0	30733	0	42468	0	182126	0	331560	0	290429	0	215933	0	242423	0	244076	0	216313	0	259439	0	222570	0	285923	0	245235	0	321982	0	235250	0	223003	0	253748	0	265541	0	218739	0	254573	0	237761	0	279148	0	188049	0	44576	0	23102	0	32177
-6.5	20	0	31459	0	35800	0	74100	0	238700	0	206954	0	246219	0	291207	0	223949	0	253117	0	296078	0	237793	0	255341	0	245012	0	297390	0	238553	0	211390	0	228780	0	182967	0	307059	0	311182	0	216011	0	240463	0	233460	0	67172	0	43601	0	34593	0
-7.0	19	42316	0	39710	0	39635	0	160053	0	224777	0	261166	0	234264	0	224408	0	237342	0	232038	0	280604	0	215315	0	300191	0	233425	0	205758	0	257793	0	249820	0	258276	0	253243	0	213127	0	232304	0	260700	0	244363	0	173126	0	38432	0	37608	0	32605
